id_articulo,id_tweet,latitud,longitud,nombre,fecha_publicacion,id_fuente
33572196,846788997208690688,18.4867,-69.9405,trendinaliaDO,"2017-03-28 18:20:04",716256
33572798,846791009136607232,-12.0436,-77.0212,trendinaliaPE,"2017-03-28 18:28:03",1253929
33572798,846791009136607232,-12.0436,-77.0212,trendinaliaPE,"2017-03-28 18:28:03",1253929
33572798,846791009136607232,-12.0436,-77.0212,trendinaliaPE,"2017-03-28 18:28:03",1253929
33573583,846794017794801664,19.4319,-99.1329,trendinaliaMX,"2017-03-28 18:40:01",645172
33573583,846794017794801664,19.4319,-99.1329,trendinaliaMX,"2017-03-28 18:40:01",645172
33573583,846794017794801664,19.4319,-99.1329,trendinaliaMX,"2017-03-28 18:40:01",645172
33573590,846794036492976128,18.4867,-69.9405,trendinaliaDO,"2017-03-28 18:40:05",716256
33573590,846794036492976128,18.4867,-69.9405,trendinaliaDO,"2017-03-28 18:40:05",716256
33573590,846794036492976128,18.4867,-69.9405,trendinaliaDO,"2017-03-28 18:40:05",716256
33573725,846794469483724800,25.7877,-80.2241,NydiiaaPereezz,"2017-03-28 18:41:48",4371526
33573725,846794469483724800,25.7877,-80.2241,NydiiaaPereezz,"2017-03-28 18:41:48",4371526
33573725,846794469483724800,25.7877,-80.2241,NydiiaaPereezz,"2017-03-28 18:41:48",4371526
33574902,846797629627547650,3.816667,-73.916667,DaveLeandro,"2017-03-28 18:54:22",4368061
33574902,846797629627547650,3.816667,-73.916667,DaveLeandro,"2017-03-28 18:54:22",4368061
33574902,846797629627547650,3.816667,-73.916667,DaveLeandro,"2017-03-28 18:54:22",4368061
33575349,846799053228683264,19.4319,-99.1329,trendinaliaMX,"2017-03-28 19:00:01",645172
33575349,846799053228683264,19.4319,-99.1329,trendinaliaMX,"2017-03-28 19:00:01",645172
33575349,846799053228683264,19.4319,-99.1329,trendinaliaMX,"2017-03-28 19:00:01",645172
33575356,846799070194642945,18.4867,-69.9405,trendinaliaDO,"2017-03-28 19:00:05",716256
33575356,846799070194642945,18.4867,-69.9405,trendinaliaDO,"2017-03-28 19:00:05",716256
33575356,846799070194642945,18.4867,-69.9405,trendinaliaDO,"2017-03-28 19:00:05",716256
33575365,846799121021325317,18.9851432,-99.2454751,JorgeCampe07,"2017-03-28 19:00:17",4371867
33575365,846799121021325317,18.9851432,-99.2454751,JorgeCampe07,"2017-03-28 19:00:17",4371867
33575365,846799121021325317,18.9851432,-99.2454751,JorgeCampe07,"2017-03-28 19:00:17",4371867
33576459,846804088423514112,19.4319,-99.1329,trendinaliaMX,"2017-03-28 19:20:02",645172
33576459,846804088423514112,19.4319,-99.1329,trendinaliaMX,"2017-03-28 19:20:02",645172
33576459,846804088423514112,19.4319,-99.1329,trendinaliaMX,"2017-03-28 19:20:02",645172
33576469,846804105657958400,18.4867,-69.9405,trendinaliaDO,"2017-03-28 19:20:06",716256
33576469,846804105657958400,18.4867,-69.9405,trendinaliaDO,"2017-03-28 19:20:06",716256
33576469,846804105657958400,18.4867,-69.9405,trendinaliaDO,"2017-03-28 19:20:06",716256
33576517,846804359014842368,7.8942,-72.5039,OlimpicaCucuta,"2017-03-28 19:21:06",375070
33576517,846804359014842368,7.8942,-72.5039,OlimpicaCucuta,"2017-03-28 19:21:06",375070
33576517,846804359014842368,7.8942,-72.5039,OlimpicaCucuta,"2017-03-28 19:21:06",375070
33577396,846808617399418880,4.6564,-74.1178,trendinaliaCO,"2017-03-28 19:38:01",180407
33577396,846808617399418880,4.6564,-74.1178,trendinaliaCO,"2017-03-28 19:38:01",180407
33577396,846808617399418880,4.6564,-74.1178,trendinaliaCO,"2017-03-28 19:38:01",180407
33577515,846809110020526084,-33.41667222,-70.60930866,Karol_LuceroV,"2017-03-28 19:39:59",38229
33577515,846809110020526084,-33.41667222,-70.60930866,Karol_LuceroV,"2017-03-28 19:39:59",38229
33577515,846809110020526084,-33.41667222,-70.60930866,Karol_LuceroV,"2017-03-28 19:39:59",38229
33577519,846809120044810240,19.4319,-99.1329,trendinaliaMX,"2017-03-28 19:40:01",645172
33577519,846809120044810240,19.4319,-99.1329,trendinaliaMX,"2017-03-28 19:40:01",645172
33577519,846809120044810240,19.4319,-99.1329,trendinaliaMX,"2017-03-28 19:40:01",645172
33577524,846809137883205633,18.4867,-69.9405,trendinaliaDO,"2017-03-28 19:40:06",716256
33577524,846809137883205633,18.4867,-69.9405,trendinaliaDO,"2017-03-28 19:40:06",716256
33577524,846809137883205633,18.4867,-69.9405,trendinaliaDO,"2017-03-28 19:40:06",716256
33577965,846811169146880000,-1.7899,-78.0958,trendinaliaEC,"2017-03-28 19:48:10",653085
33577965,846811169146880000,-1.7899,-78.0958,trendinaliaEC,"2017-03-28 19:48:10",653085
33577965,846811169146880000,-1.7899,-78.0958,trendinaliaEC,"2017-03-28 19:48:10",653085
33578527,846814152001671169,19.4319,-99.1329,trendinaliaMX,"2017-03-28 20:00:01",645172
33578527,846814152001671169,19.4319,-99.1329,trendinaliaMX,"2017-03-28 20:00:01",645172
33578527,846814152001671169,19.4319,-99.1329,trendinaliaMX,"2017-03-28 20:00:01",645172
33578540,846814170142031876,18.4867,-69.9405,trendinaliaDO,"2017-03-28 20:00:05",716256
33578540,846814170142031876,18.4867,-69.9405,trendinaliaDO,"2017-03-28 20:00:05",716256
33578540,846814170142031876,18.4867,-69.9405,trendinaliaDO,"2017-03-28 20:00:05",716256
33579506,846818680574922752,10.496,-66.8983,trendinaliaVE,"2017-03-28 20:18:01",179756
33579506,846818680574922752,10.496,-66.8983,trendinaliaVE,"2017-03-28 20:18:01",179756
33579506,846818680574922752,10.496,-66.8983,trendinaliaVE,"2017-03-28 20:18:01",179756
33579598,846819182314307584,19.4319,-99.1329,trendinaliaMX,"2017-03-28 20:20:00",645172
33579598,846819182314307584,19.4319,-99.1329,trendinaliaMX,"2017-03-28 20:20:00",645172
33579598,846819182314307584,19.4319,-99.1329,trendinaliaMX,"2017-03-28 20:20:00",645172
33579604,846819199104139264,18.4867,-69.9405,trendinaliaDO,"2017-03-28 20:20:04",716256
33579604,846819199104139264,18.4867,-69.9405,trendinaliaDO,"2017-03-28 20:20:04",716256
33579604,846819199104139264,18.4867,-69.9405,trendinaliaDO,"2017-03-28 20:20:04",716256
33580395,846823485208870912,8.43336835,-80.00614479,jean0200,"2017-03-28 20:37:06",4373455
33580395,846823485208870912,8.43336835,-80.00614479,jean0200,"2017-03-28 20:37:06",4373455
33580395,846823485208870912,8.43336835,-80.00614479,jean0200,"2017-03-28 20:37:06",4373455
33580557,846824214699040768,19.4319,-99.1329,trendinaliaMX,"2017-03-28 20:40:00",645172
33580557,846824214699040768,19.4319,-99.1329,trendinaliaMX,"2017-03-28 20:40:00",645172
33580557,846824214699040768,19.4319,-99.1329,trendinaliaMX,"2017-03-28 20:40:00",645172
33580571,846824231044243456,18.4867,-69.9405,trendinaliaDO,"2017-03-28 20:40:04",716256
33580571,846824231044243456,18.4867,-69.9405,trendinaliaDO,"2017-03-28 20:40:04",716256
33580571,846824231044243456,18.4867,-69.9405,trendinaliaDO,"2017-03-28 20:40:04",716256
33580688,846824732565614592,-0.25401453,-79.16752127,alisontorresj,"2017-03-28 20:42:04",4373536
33580688,846824732565614592,-0.25401453,-79.16752127,alisontorresj,"2017-03-28 20:42:04",4373536
33580688,846824732565614592,-0.25401453,-79.16752127,alisontorresj,"2017-03-28 20:42:04",4373536
33581554,846829249713471492,19.4319,-99.1329,trendinaliaMX,"2017-03-28 21:00:01",645172
33581554,846829249713471492,19.4319,-99.1329,trendinaliaMX,"2017-03-28 21:00:01",645172
33581554,846829249713471492,19.4319,-99.1329,trendinaliaMX,"2017-03-28 21:00:01",645172
33581562,846829269175042048,18.4867,-69.9405,trendinaliaDO,"2017-03-28 21:00:05",716256
33581562,846829269175042048,18.4867,-69.9405,trendinaliaDO,"2017-03-28 21:00:05",716256
33581562,846829269175042048,18.4867,-69.9405,trendinaliaDO,"2017-03-28 21:00:05",716256
33581667,846829727323164677,32.52382781,-117.03052504,DonFalucho,"2017-03-28 21:01:54",4281031
33581667,846829727323164677,32.52382781,-117.03052504,DonFalucho,"2017-03-28 21:01:54",4281031
33581667,846829727323164677,32.52382781,-117.03052504,DonFalucho,"2017-03-28 21:01:54",4281031
33582460,846834301870063616,18.4867,-69.9405,trendinaliaDO,"2017-03-28 21:20:05",716256
33582460,846834301870063616,18.4867,-69.9405,trendinaliaDO,"2017-03-28 21:20:05",716256
33582460,846834301870063616,18.4867,-69.9405,trendinaliaDO,"2017-03-28 21:20:05",716256
33583230,846839329792045056,18.4867,-69.9405,trendinaliaDO,"2017-03-28 21:40:04",716256
33583230,846839329792045056,18.4867,-69.9405,trendinaliaDO,"2017-03-28 21:40:04",716256
33583230,846839329792045056,18.4867,-69.9405,trendinaliaDO,"2017-03-28 21:40:04",716256
33583908,846844364059897856,18.4867,-69.9405,trendinaliaDO,"2017-03-28 22:00:04",716256
33583908,846844364059897856,18.4867,-69.9405,trendinaliaDO,"2017-03-28 22:00:04",716256
33583908,846844364059897856,18.4867,-69.9405,trendinaliaDO,"2017-03-28 22:00:04",716256
33584558,846849398961201152,18.4867,-69.9405,trendinaliaDO,"2017-03-28 22:20:05",716256
33584558,846849398961201152,18.4867,-69.9405,trendinaliaDO,"2017-03-28 22:20:05",716256
33584558,846849398961201152,18.4867,-69.9405,trendinaliaDO,"2017-03-28 22:20:05",716256
33585223,846854429127016448,18.4867,-69.9405,trendinaliaDO,"2017-03-28 22:40:04",716256
33585223,846854429127016448,18.4867,-69.9405,trendinaliaDO,"2017-03-28 22:40:04",716256
33585223,846854429127016448,18.4867,-69.9405,trendinaliaDO,"2017-03-28 22:40:04",716256
33585834,846859460832223232,18.4867,-69.9405,trendinaliaDO,"2017-03-28 23:00:04",716256
33585834,846859460832223232,18.4867,-69.9405,trendinaliaDO,"2017-03-28 23:00:04",716256
33585834,846859460832223232,18.4867,-69.9405,trendinaliaDO,"2017-03-28 23:00:04",716256
33586945,846869525895118848,18.4867,-69.9405,trendinaliaDO,"2017-03-28 23:40:03",716256
33586945,846869525895118848,18.4867,-69.9405,trendinaliaDO,"2017-03-28 23:40:03",716256
33586945,846869525895118848,18.4867,-69.9405,trendinaliaDO,"2017-03-28 23:40:03",716256
33587298,846872843879038976,18.4867,-69.9405,trendinaliaDO,"2017-03-28 23:53:14",716256
33587298,846872843879038976,18.4867,-69.9405,trendinaliaDO,"2017-03-28 23:53:14",716256
33587298,846872843879038976,18.4867,-69.9405,trendinaliaDO,"2017-03-28 23:53:14",716256
33588131,846881580014448641,40.4203,-3.7058,trendinaliaES,"2017-03-29 00:27:57",74908
33588131,846881580014448641,40.4203,-3.7058,trendinaliaES,"2017-03-29 00:27:57",74908
33588131,846881580014448641,40.4203,-3.7058,trendinaliaES,"2017-03-29 00:27:57",74908
33588255,846882556368834560,9.3305998,-70.5899932,yilcar_lobito,"2017-03-29 00:31:50",4375706
33588255,846882556368834560,9.3305998,-70.5899932,yilcar_lobito,"2017-03-29 00:31:50",4375706
33588255,846882556368834560,9.3305998,-70.5899932,yilcar_lobito,"2017-03-29 00:31:50",4375706
33588451,846884627469893632,18.4867,-69.9405,trendinaliaDO,"2017-03-29 00:40:04",716256
33588451,846884627469893632,18.4867,-69.9405,trendinaliaDO,"2017-03-29 00:40:04",716256
33588451,846884627469893632,18.4867,-69.9405,trendinaliaDO,"2017-03-29 00:40:04",716256
33590306,846903653612961792,34.0144,-118.115,Le_Jen,"2017-03-29 01:55:40",4376176
33592312,846937359979593728,32.51092851,-117.11469354,DonFalucho,"2017-03-29 04:09:36",4281031
33592312,846937359979593728,32.51092851,-117.11469354,DonFalucho,"2017-03-29 04:09:36",4281031
33592312,846937359979593728,32.51092851,-117.11469354,DonFalucho,"2017-03-29 04:09:36",4281031
33592322,846937497653399552,19.3717899,-99.1453934,elideehdz,"2017-03-29 04:10:09",4376763
33592322,846937497653399552,19.3717899,-99.1453934,elideehdz,"2017-03-29 04:10:09",4376763
33592322,846937497653399552,19.3717899,-99.1453934,elideehdz,"2017-03-29 04:10:09",4376763
33592432,846939970417934336,40.4203,-3.7058,trendinaliaES,"2017-03-29 04:19:58",74908
33592432,846939970417934336,40.4203,-3.7058,trendinaliaES,"2017-03-29 04:19:58",74908
33592432,846939970417934336,40.4203,-3.7058,trendinaliaES,"2017-03-29 04:19:58",74908
33592725,846945774059565062,18.4867,-69.9405,trendinaliaDO,"2017-03-29 04:43:02",716256
33592725,846945774059565062,18.4867,-69.9405,trendinaliaDO,"2017-03-29 04:43:02",716256
33592725,846945774059565062,18.4867,-69.9405,trendinaliaDO,"2017-03-29 04:43:02",716256
33593955,846976086508535811,-33.463,-70.6479,trendinaliaSCL,"2017-03-29 06:43:29",1129035
33593955,846976086508535811,-33.463,-70.6479,trendinaliaSCL,"2017-03-29 06:43:29",1129035
33593955,846976086508535811,-33.463,-70.6479,trendinaliaSCL,"2017-03-29 06:43:29",1129035
33594402,846991043815985152,51.5063,-0.1271,trendinalia,"2017-03-29 07:42:55",4281025
33594402,846991043815985152,51.5063,-0.1271,trendinalia,"2017-03-29 07:42:55",4281025
33594402,846991043815985152,51.5063,-0.1271,trendinalia,"2017-03-29 07:42:55",4281025
33594628,847002762151952384,19.4319,-99.1329,trendinaliaMEX,"2017-03-29 08:29:29",2276703
33594628,847002762151952384,19.4319,-99.1329,trendinaliaMEX,"2017-03-29 08:29:29",2276703
33594628,847002762151952384,19.4319,-99.1329,trendinaliaMEX,"2017-03-29 08:29:29",2276703
33595023,847021248655745024,-33.463,-70.6479,trendinaliaCL,"2017-03-29 09:42:57",155054
33595023,847021248655745024,-33.463,-70.6479,trendinaliaCL,"2017-03-29 09:42:57",155054
33595023,847021248655745024,-33.463,-70.6479,trendinaliaCL,"2017-03-29 09:42:57",155054
33595303,847036423085568003,10.2446,-67.5937,trendinaliaMYC,"2017-03-29 10:43:15",2160476
33595303,847036423085568003,10.2446,-67.5937,trendinaliaMYC,"2017-03-29 10:43:15",2160476
33595303,847036423085568003,10.2446,-67.5937,trendinaliaMYC,"2017-03-29 10:43:15",2160476
33595558,847047661328916482,51.5063,-0.1271,trendinalia,"2017-03-29 11:27:54",4281025
33595558,847047661328916482,51.5063,-0.1271,trendinalia,"2017-03-29 11:27:54",4281025
33595558,847047661328916482,51.5063,-0.1271,trendinalia,"2017-03-29 11:27:54",4281025
33596232,847065721439842305,19.485251,-99.2439166,Jox_Touchdown,"2017-03-29 12:39:40",4349997
33596712,847081647174410241,18.4867,-69.9405,trendinaliaDO,"2017-03-29 13:42:57",716256
33596712,847081647174410241,18.4867,-69.9405,trendinaliaDO,"2017-03-29 13:42:57",716256
33596712,847081647174410241,18.4867,-69.9405,trendinaliaDO,"2017-03-29 13:42:57",716256
33598650,847157130100539392,-33.463,-70.6479,trendinaliaCL,"2017-03-29 18:42:53",155054
33598650,847157130100539392,-33.463,-70.6479,trendinaliaCL,"2017-03-29 18:42:53",155054
33598650,847157130100539392,-33.463,-70.6479,trendinaliaCL,"2017-03-29 18:42:53",155054
33599303,847187418616709120,-33.463,-70.6479,trendinaliaSCL,"2017-03-29 20:43:15",1129035
33599303,847187418616709120,-33.463,-70.6479,trendinaliaSCL,"2017-03-29 20:43:15",1129035
33599303,847187418616709120,-33.463,-70.6479,trendinaliaSCL,"2017-03-29 20:43:15",1129035
33599929,847228955308417031,4.6564,-74.1178,trendinaliaCO,"2017-03-29 23:28:18",180407
33599929,847228955308417031,4.6564,-74.1178,trendinaliaCO,"2017-03-29 23:28:18",180407
33599929,847228955308417031,4.6564,-74.1178,trendinaliaCO,"2017-03-29 23:28:18",180407
33600227,847247719206760448,10.496,-66.8983,trendinaliaVE,"2017-03-30 00:42:52",179756
33600227,847247719206760448,10.496,-66.8983,trendinaliaVE,"2017-03-30 00:42:52",179756
33600227,847247719206760448,10.496,-66.8983,trendinaliaVE,"2017-03-30 00:42:52",179756
33600673,847277999934197760,19.4319,-99.1329,trendinaliaMEX,"2017-03-30 02:43:11",2276703
33600673,847277999934197760,19.4319,-99.1329,trendinaliaMEX,"2017-03-30 02:43:11",2276703
33600673,847277999934197760,19.4319,-99.1329,trendinaliaMEX,"2017-03-30 02:43:11",2276703
33600815,847289422907232262,10.225,-67.4726,trendinaliaTUE,"2017-03-30 03:28:34",3604045
33600815,847289422907232262,10.225,-67.4726,trendinaliaTUE,"2017-03-30 03:28:34",3604045
33600815,847289422907232262,10.225,-67.4726,trendinaliaTUE,"2017-03-30 03:28:34",3604045
33600985,847308112297984000,-33.463,-70.6479,trendinaliaCL,"2017-03-30 04:42:50",155054
33600985,847308112297984000,-33.463,-70.6479,trendinaliaCL,"2017-03-30 04:42:50",155054
33600985,847308112297984000,-33.463,-70.6479,trendinaliaCL,"2017-03-30 04:42:50",155054
33601311,847368599614259201,19.051,-98.1751,trendinaliaPBC,"2017-03-30 08:43:12",2276706
33601311,847368599614259201,19.051,-98.1751,trendinaliaPBC,"2017-03-30 08:43:12",2276706
33601311,847368599614259201,19.051,-98.1751,trendinaliaPBC,"2017-03-30 08:43:12",2276706
33601537,847410081159303168,-33.463,-70.6479,trendinaliaCL,"2017-03-30 11:28:02",155054
33601537,847410081159303168,-33.463,-70.6479,trendinaliaCL,"2017-03-30 11:28:02",155054
33601537,847410081159303168,-33.463,-70.6479,trendinaliaCL,"2017-03-30 11:28:02",155054
33601862,847444118607282177,19.4319,-99.1329,trendinaliaMEX,"2017-03-30 13:43:17",2276703
33601862,847444118607282177,19.4319,-99.1329,trendinaliaMEX,"2017-03-30 13:43:17",2276703
33601862,847444118607282177,19.4319,-99.1329,trendinaliaMEX,"2017-03-30 13:43:17",2276703
33602045,847460194158206987,51.49703,-0.17559,AlvaroSabo,"2017-03-30 14:47:09",4379828
33602191,847474193394315265,-33.463,-70.6479,trendinaliaCL,"2017-03-30 15:42:47",155054
33602191,847474193394315265,-33.463,-70.6479,trendinaliaCL,"2017-03-30 15:42:47",155054
33602191,847474193394315265,-33.463,-70.6479,trendinaliaCL,"2017-03-30 15:42:47",155054
33602541,847504532066062336,19.051,-98.1751,trendinaliaPBC,"2017-03-30 17:43:20",2276706
33602541,847504532066062336,19.051,-98.1751,trendinaliaPBC,"2017-03-30 17:43:20",2276706
33602541,847504532066062336,19.051,-98.1751,trendinaliaPBC,"2017-03-30 17:43:20",2276706
33603408,847557316295577600,40.4203,-3.7058,trendinaliaES,"2017-03-30 21:13:05",74908
33603408,847557316295577600,40.4203,-3.7058,trendinaliaES,"2017-03-30 21:13:05",74908
33603408,847557316295577600,40.4203,-3.7058,trendinaliaES,"2017-03-30 21:13:05",74908
33603970,847609555135549442,-33.42813074,-70.62685419,Hugovalencia,"2017-03-31 00:40:40",1017782
33603970,847609555135549442,-33.42813074,-70.62685419,Hugovalencia,"2017-03-31 00:40:40",1017782
33604123,847620096667275268,-33.42813074,-70.62685419,NormanVaras,"2017-03-31 01:22:33",1002444
33604219,847623133460746240,-38.794104,-72.6744619,solmalea,"2017-03-31 01:34:37",4380325
33604527,847625064732282880,-41.4824748,-72.9997087,Hijodeltemporal,"2017-03-31 01:42:18",1129166
33604527,847625064732282880,-41.4824748,-72.9997087,Hijodeltemporal,"2017-03-31 01:42:18",1129166
33604570,847625184760614912,-33.5742378,-70.5415998,geraldalvear,"2017-03-31 01:42:46",1127338
33605720,847627019282137089,-33.3586164,-70.7147561,hvergar66,"2017-03-31 01:50:04",2590921
33605720,847627019282137089,-33.3586164,-70.7147561,hvergar66,"2017-03-31 01:50:04",2590921
33605771,847627075880009732,-33.4569,-70.6483,TrendsChile,"2017-03-31 01:50:17",1094445
33606163,847627511311630336,-33.463,-70.6479,trendinaliaCL,"2017-03-31 01:52:01",155054
33606833,847628373031505924,-29.93567954,-71.25789238,flavio1059,"2017-03-31 01:55:26",1117576
33606960,847628577306689536,-33.5714964,-70.8027508,Catita_Mora_U,"2017-03-31 01:56:15",1028500
33606960,847628577306689536,-33.5714964,-70.8027508,Catita_Mora_U,"2017-03-31 01:56:15",1028500
33607195,847628915912843264,-33.4570337,-70.5740421,123myrthy,"2017-03-31 01:57:36",1056503
33607372,847629173812150272,-33.4784938,-70.6464954,fidel30,"2017-03-31 01:58:37",2849101
33607372,847629173812150272,-33.4784938,-70.6464954,fidel30,"2017-03-31 01:58:37",2849101
33607417,847629268033036291,-29.9356778,-71.25790693,flavio1059,"2017-03-31 01:59:00",1117576
33607587,847629551907741696,-33.463,-70.6479,trendinaliaCL,"2017-03-31 02:00:08",155054
33607607,847629591510269956,-33.4569,-70.6483,TrendsSantiago,"2017-03-31 02:00:17",184713
33607607,847629591510269956,-33.4569,-70.6483,TrendsSantiago,"2017-03-31 02:00:17",184713
33607659,847629684795822081,-33.4569,-70.6483,TrendsChile,"2017-03-31 02:00:39",1094445
33607864,847630000735928321,-29.93570724,-71.25797231,flavio1059,"2017-03-31 02:01:55",1117576
33608867,847630691567153152,-29.93566553,-71.25793007,flavio1059,"2017-03-31 02:04:39",1117576
33609392,847630926695636999,-33.0328597,-71.3541855,fabyandreaaraya,"2017-03-31 02:05:35",1006092
33609392,847630926695636999,-33.0328597,-71.3541855,fabyandreaaraya,"2017-03-31 02:05:35",1006092
33609435,847630952121589760,-29.93567276,-71.25790692,flavio1059,"2017-03-31 02:05:41",1117576
33609769,847631100566315009,-29.93573439,-71.25789279,flavio1059,"2017-03-31 02:06:17",1117576
33609919,847631155343970308,-33.5457134,-70.6454392,jkponce1479,"2017-03-31 02:06:30",1062508
33609919,847631155343970308,-33.5457134,-70.6454392,jkponce1479,"2017-03-31 02:06:30",1062508
33610489,847631396109549573,-33.0328597,-71.3541855,fabyandreaaraya,"2017-03-31 02:07:27",1006092
33610533,847631415856439296,-33.5458747,-70.6457983,jkponce1479,"2017-03-31 02:07:32",1062508
33610533,847631415856439296,-33.5458747,-70.6457983,jkponce1479,"2017-03-31 02:07:32",1062508
33610908,847631554788564995,-29.93563763,-71.25808161,flavio1059,"2017-03-31 02:08:05",1117576
33611345,847631704311291904,-34.394234,-72.019095,Pisciano_29,"2017-03-31 02:08:41",949365
33611345,847631704311291904,-34.394234,-72.019095,Pisciano_29,"2017-03-31 02:08:41",949365
33612342,847632094440312834,-29.9356715,-71.25791379,flavio1059,"2017-03-31 02:10:14",1117576
33612889,847632246492192772,-38.727,-72.5989,TrendsTemuco,"2017-03-31 02:10:50",1011156
33612889,847632246492192772,-38.727,-72.5989,TrendsTemuco,"2017-03-31 02:10:50",1011156
33613328,847632349894397954,-33.5455961,-70.6456384,jkponce1479,"2017-03-31 02:11:15",1062508
33613328,847632349894397954,-33.5455961,-70.6456384,jkponce1479,"2017-03-31 02:11:15",1062508
33613382,847632360740749312,-33.5655196,-70.559447,anyuyi1,"2017-03-31 02:11:17",2873177
33613703,847632433012891648,-41.4824608,-72.9996164,Hijodeltemporal,"2017-03-31 02:11:34",1129166
33613703,847632433012891648,-41.4824608,-72.9996164,Hijodeltemporal,"2017-03-31 02:11:34",1129166
33616002,847632954310352898,-33.0328597,-71.3541855,fabyandreaaraya,"2017-03-31 02:13:39",1006092
33616002,847632954310352898,-33.0328597,-71.3541855,fabyandreaaraya,"2017-03-31 02:13:39",1006092
33616283,847633003719172097,-35.4469883,-71.6727582,laviniagarridom,"2017-03-31 02:13:51",4381347
33617070,847633139312623616,-33.4504742,-70.6642004,Natty_fmv,"2017-03-31 02:14:23",1205351
33618415,847633383647657984,-33.41686468,-70.5301936,LaBarbara_,"2017-03-31 02:15:21",967279
33618979,847633475871965188,-33.500799,-70.7809301,PQueza,"2017-03-31 02:15:43",4266261
33619961,847633617060745216,-41.4825057,-72.9996626,Hijodeltemporal,"2017-03-31 02:16:17",1129166
33619961,847633617060745216,-41.4825057,-72.9996626,Hijodeltemporal,"2017-03-31 02:16:17",1129166
33620167,847633644722167808,-33.41683649,-70.53013673,LaBarbara_,"2017-03-31 02:16:23",967279
33621039,847633779959005184,-33.4504742,-70.6642004,Natty_fmv,"2017-03-31 02:16:56",1205351
33621306,847633820970958849,-33.5456612,-70.6455195,jkponce1479,"2017-03-31 02:17:05",1062508
33621306,847633820970958849,-33.5456612,-70.6455195,jkponce1479,"2017-03-31 02:17:05",1062508
33621317,847633823219064832,-33.4255768,-70.7058349,GuillerminaOli1,"2017-03-31 02:17:06",1388018
33621317,847633823219064832,-33.4255768,-70.7058349,GuillerminaOli1,"2017-03-31 02:17:06",1388018
33622199,847633984095887360,-33.5455907,-70.6456112,jkponce1479,"2017-03-31 02:17:44",1062508
33622199,847633984095887360,-33.5455907,-70.6456112,jkponce1479,"2017-03-31 02:17:44",1062508
33622478,847634038340833283,-33.41675756,-70.53003827,LaBarbara_,"2017-03-31 02:17:57",967279
33623079,847634159744860160,-33.602825,-70.5710783,luisaxt,"2017-03-31 02:18:26",1042871
33623079,847634159744860160,-33.602825,-70.5710783,luisaxt,"2017-03-31 02:18:26",1042871
33624087,847634403303997442,-33.0373351,-71.5166151,LennyHorth,"2017-03-31 02:19:24",4382049
33624859,847634582581071872,-33.5457154,-70.6453336,jkponce1479,"2017-03-31 02:20:07",1062508
33624859,847634582581071872,-33.5457154,-70.6453336,jkponce1479,"2017-03-31 02:20:07",1062508
33624863,847634583046701056,-33.463,-70.6479,trendinaliaCL,"2017-03-31 02:20:07",155054
33627111,847635173604642816,-38.727,-72.5989,TrendsTemuco,"2017-03-31 02:22:28",1011156
33627111,847635173604642816,-38.727,-72.5989,TrendsTemuco,"2017-03-31 02:22:28",1011156
33627245,847635219007942656,-33.41627925,-70.59072151,primerasur,"2017-03-31 02:22:39",4382301
33627654,847635344283402240,38.8991,-77.029,trendinaliaUS,"2017-03-31 02:23:09",447541
33627928,847635436310740992,-33.4569,-70.6483,TrendsSantiago,"2017-03-31 02:23:30",184713
33627928,847635436310740992,-33.4569,-70.6483,TrendsSantiago,"2017-03-31 02:23:30",184713
33628046,847635473774268416,-33.4569,-70.6483,TrendsSantiago,"2017-03-31 02:23:39",184713
33628046,847635473774268416,-33.4569,-70.6483,TrendsSantiago,"2017-03-31 02:23:39",184713
33631150,847636683587596289,-33.5710164,-70.8039586,Catita_Mora_U,"2017-03-31 02:28:28",1028500
33631150,847636683587596289,-33.5710164,-70.8039586,Catita_Mora_U,"2017-03-31 02:28:28",1028500
33632747,847637388608143362,-33.4569,-70.6483,TrendsChile,"2017-03-31 02:31:16",1094445
33634921,847638484898652160,-33.571442,-70.8029366,Catita_Mora_U,"2017-03-31 02:35:37",1028500
33634921,847638484898652160,-33.571442,-70.8029366,Catita_Mora_U,"2017-03-31 02:35:37",1028500
33636903,847639620418281478,-33.463,-70.6479,trendinaliaCL,"2017-03-31 02:40:08",155054
33643156,847641901708660736,-33.5714569,-70.8030295,Catita_Mora_U,"2017-03-31 02:49:12",1028500
33643156,847641901708660736,-33.5714569,-70.8030295,Catita_Mora_U,"2017-03-31 02:49:12",1028500
33647109,847642472960241664,-33.4086701,-70.5103172,ceciliaht,"2017-03-31 02:51:28",4383402
33648179,847642637985132547,-38.727,-72.5989,TrendsTemuco,"2017-03-31 02:52:07",1011156
33648179,847642637985132547,-38.727,-72.5989,TrendsTemuco,"2017-03-31 02:52:07",1011156
33648886,847642740535906305,-41.4825264,-72.9996318,Hijodeltemporal,"2017-03-31 02:52:32",1129166
33648886,847642740535906305,-41.4825264,-72.9996318,Hijodeltemporal,"2017-03-31 02:52:32",1129166
33651538,847643105981415425,-33.4087448,-70.5103602,ceciliaht,"2017-03-31 02:53:59",4383402
33652913,847643290551828480,-33.4087721,-70.510513,ceciliaht,"2017-03-31 02:54:43",4383402
33654136,847643465416556544,-33.4161039,-70.59076084,primerasur,"2017-03-31 02:55:25",4382301
33656597,847643954434629632,-33.5710857,-70.8038657,Catita_Mora_U,"2017-03-31 02:57:21",1028500
